"","receiver_id","receiver_player_name","Pos","posteam","complete_pass","yards_gained","G"
"16052","00-0035250","D.Singletary","RB","BUF",1,4,16
"16053","00-0031051","J.Brown","WR","BUF",0,0,9
"16054","00-0030181","J.Doyle","TE","IND",0,0,14
"16055","00-0030710","T.Burton","TE","IND",1,13,13
"16056","00-0030181","J.Doyle","TE","IND",1,27,14
"16057","00-0036196","G.Davis","WR","BUF",1,13,16
"16058","00-0031588","S.Diggs","WR","BUF",1,21,16
"16059","00-0035689","D.Knox","TE","BUF",0,0,12
"16060","00-0031588","S.Diggs","WR","BUF",0,0,16
"16061","00-0035250","D.Singletary","RB","BUF",1,14,16
"16062","00-0030181","J.Doyle","TE","IND",1,11,14
"16063","00-0033251","Z.Pascal","WR","IND",0,0,16
"16064","00-0033217","M.Alie-Cox","TE","IND",1,4,15
"16065","00-0030181","J.Doyle","TE","IND",0,0,14
"16066","00-0034367","N.Hines","RB","IND",0,0,16
"16067","00-0029608","T.Hilton","WR","IND",0,0,15
"16068","00-0033251","Z.Pascal","WR","IND",1,17,16
"16069","00-0036252","M.Pittman","WR","IND",1,-1,13
"16070","00-0036252","M.Pittman","WR","IND",0,0,13
"16071","00-0033908","C.Kupp","WR","LA",0,0,15
"16072","00-0036414","C.Akers","RB","LA",1,1,13
"16073","00-0033895","G.Everett","TE","LA",0,0,16
"16074","00-0033589","D.Moore","WR","SEA",1,1,16
"16075","00-0033387","J.Hollister","TE","SEA",0,0,16
"16076","00-0033908","C.Kupp","WR","LA",1,15,15
"16077","00-0030431","R.Woods","WR","LA",0,0,16
"16078","00-0033908","C.Kupp","WR","LA",1,13,15
"16079","00-0033110","T.Higbee","TE","LA",0,0,15
"16080","00-0030431","R.Woods","WR","LA",0,0,16
"16081","00-0032211","T.Lockett","WR","SEA",1,24,16
"16082","00-0035640","D.Metcalf","WR","SEA",0,0,16
"16083","00-0030431","R.Woods","WR","LA",0,0,16
"16084","00-0033908","C.Kupp","WR","LA",0,0,15
"16085","00-0032211","T.Lockett","WR","SEA",0,0,16
"16086","00-0033908","C.Kupp","WR","LA",1,44,15
"16087","00-0033908","C.Kupp","WR","LA",1,6,15
"16088","00-0032211","T.Lockett","WR","SEA",1,19,16
"16089","00-0035640","D.Metcalf","WR","SEA",0,0,16
"16090","00-0035640","D.Metcalf","WR","SEA",1,51,16
"16091","00-0033110","T.Higbee","TE","LA",1,4,15
"16092","00-0036414","C.Akers","RB","LA",1,44,13
"16093","00-0033387","J.Hollister","TE","SEA",0,0,16
"16094","00-0035640","D.Metcalf","WR","SEA",1,9,16
"16095","00-0033908","C.Kupp","WR","LA",0,0,15
"16096","00-0033387","J.Hollister","TE","SEA",0,0,16
"16097","00-0033594","C.Carson","RB","SEA",0,0,12
"16098","00-0033908","C.Kupp","WR","LA",0,0,15
"16099","00-0033594","C.Carson","RB","SEA",1,5,12
"16100","00-0035640","D.Metcalf","WR","SEA",0,0,16
"16101","00-0033908","C.Kupp","WR","LA",0,0,15
"16102","00-0034159","W.Dissly","TE","SEA",1,1,16
"16103","00-0034159","W.Dissly","TE","SEA",0,0,16
"16104","00-0035640","D.Metcalf","WR","SEA",0,0,16
"16105","00-0033110","T.Higbee","TE","LA",0,0,15
"16106","00-0030431","R.Woods","WR","LA",0,0,16
"16107","00-0033387","J.Hollister","TE","SEA",0,0,16
"16108","00-0030431","R.Woods","WR","LA",1,20,16
"16109","00-0030431","R.Woods","WR","LA",1,6,16
"16110","00-0030431","R.Woods","WR","LA",1,7,16
"16111","00-0035640","D.Metcalf","WR","SEA",1,15,16
"16112","00-0030431","R.Woods","WR","LA",1,15,16
"16113","00-0033387","J.Hollister","TE","SEA",0,0,16
"16114","00-0035640","D.Metcalf","WR","SEA",0,0,16
"16115","00-0035640","D.Metcalf","WR","SEA",1,9,16
"16116","00-0036247","F.Swain","WR","SEA",1,28,16
"16117","00-0035640","D.Metcalf","WR","SEA",1,12,16
"16118","00-0035640","D.Metcalf","WR","SEA",0,0,16
"16119","00-0032211","T.Lockett","WR","SEA",0,0,16
"16120","00-0033921","C.Godwin","WR","TB",0,0,12
"16121","00-0031408","M.Evans","WR","TB",1,15,16
"16122","00-0033921","C.Godwin","WR","TB",1,17,12
"16123","00-0034104","C.Sims","WR","WAS",0,0,16
"16124","00-0035659","T.McLaurin","WR","WAS",1,5,15
"16125","00-0033921","C.Godwin","WR","TB",1,12,12
"16126","00-0031408","M.Evans","WR","TB",0,0,16
"16127","00-0034104","C.Sims","WR","WAS",1,36,16
"16128","00-0035659","T.McLaurin","WR","WAS",0,0,15
"16129","00-0033921","C.Godwin","WR","TB",0,0,12
"16130","00-0035298","S.Miller","WR","TB",1,15,16
"16131","00-0027793","A.Brown","WR","TB",1,36,8
"16132","00-0031260","L.Thomas","TE","WAS",1,24,16
"16133","00-0035659","T.McLaurin","WR","WAS",1,18,15
"16134","00-0034928","S.Sims","WR","WAS",1,10,12
"16135","00-0033856","L.Fournette","RB","TB",1,4,13
"16136","00-0033856","L.Fournette","RB","TB",1,5,13
"16137","00-0033921","C.Godwin","WR","TB",1,27,12
"16138","00-0034104","C.Sims","WR","WAS",1,5,16
"16139","00-0034104","C.Sims","WR","WAS",0,0,16
"16140","00-0034104","C.Sims","WR","WAS",1,5,16
"16141","00-0035659","T.McLaurin","WR","WAS",1,8,15
"16142","00-0036142","I.Wright","WR","WAS",0,0,14
"16143","00-0034104","C.Sims","WR","WAS",0,0,16
"16144","00-0033856","L.Fournette","RB","TB",1,22,13
"16145","00-0031273","C.Brate","TE","TB",1,19,16
"16146","00-0031273","C.Brate","TE","TB",1,24,16
"16147","00-0033921","C.Godwin","WR","TB",0,0,12
"16148","00-0027656","R.Gronkowski","TE","TB",0,0,16
"16149","00-0034928","S.Sims","WR","WAS",0,0,12
"16150","00-0034928","S.Sims","WR","WAS",1,12,12
"16151","00-0031408","M.Evans","WR","TB",0,0,16
"16152","00-0027793","A.Brown","WR","TB",1,13,8
"16153","00-0033921","C.Godwin","WR","TB",0,0,12
"16154","00-0031273","C.Brate","TE","TB",0,0,16
"16155","00-0032602","J.McKissic","RB","WAS",1,7,16
"16156","00-0036328","A.Gibson","RB","WAS",0,0,14
"16157","00-0035659","T.McLaurin","WR","WAS",1,12,15
"16158","00-0031260","L.Thomas","TE","WAS",1,29,16
"16159","00-0031260","L.Thomas","TE","WAS",0,0,16
"16160","00-0031408","M.Evans","WR","TB",0,0,16
"16161","00-0033921","C.Godwin","WR","TB",0,0,12
"16162","00-0034104","C.Sims","WR","WAS",0,0,16
"16163","00-0031260","L.Thomas","TE","WAS",1,12,16
"16164","00-0033921","C.Godwin","WR","TB",0,0,12
"16165","00-0031408","M.Evans","WR","TB",1,13,16
"16166","00-0031408","M.Evans","WR","TB",0,0,16
"16167","00-0031273","C.Brate","TE","TB",1,14,16
"16168","00-0034104","C.Sims","WR","WAS",1,19,16
"16169","00-0034104","C.Sims","WR","WAS",1,6,16
"16170","00-0033921","C.Godwin","WR","TB",0,0,12
"16171","00-0033921","C.Godwin","WR","TB",1,7,12
"16172","00-0031273","C.Brate","TE","TB",1,23,16
"16173","00-0031408","M.Evans","WR","TB",1,17,16
"16174","00-0033856","L.Fournette","RB","TB",1,8,13
"16175","00-0027793","A.Brown","WR","TB",0,0,8
"16176","00-0036328","A.Gibson","RB","WAS",1,1,14
"16177","00-0031260","L.Thomas","TE","WAS",0,0,16
"16178","00-0031408","M.Evans","WR","TB",1,20,16
"16179","00-0031408","M.Evans","WR","TB",1,19,16
"16180","00-0031273","C.Brate","TE","TB",0,0,16
"16181","00-0033528","J.Sprinkle","TE","WAS",1,8,16
"16182","00-0034104","C.Sims","WR","WAS",1,23,16
"16183","00-0031260","L.Thomas","TE","WAS",1,4,16
"16184","00-0036328","A.Gibson","RB","WAS",1,3,14
"16185","00-0031260","L.Thomas","TE","WAS",1,5,16
"16186","00-0032602","J.McKissic","RB","WAS",1,1,16
"16187","00-0035659","T.McLaurin","WR","WAS",1,16,15
"16188","00-0031260","L.Thomas","TE","WAS",0,0,16
"16189","00-0034104","C.Sims","WR","WAS",0,0,16
"16190","00-0034928","S.Sims","WR","WAS",1,11,12
"16191","00-0031408","M.Evans","WR","TB",1,35,16
"16192","00-0033921","C.Godwin","WR","TB",1,16,12
"16193","00-0035659","T.McLaurin","WR","WAS",1,16,15
"16194","00-0034104","C.Sims","WR","WAS",1,10,16
"16195","00-0034104","C.Sims","WR","WAS",0,0,16
"16196","00-0032602","J.McKissic","RB","WAS",0,0,16
"16197","00-0031260","L.Thomas","TE","WAS",0,0,16
"16198","00-0030663","W.Snead","WR","BAL",1,1,13
"16199","00-0035703","M.Boykin","WR","BAL",1,11,16
"16200","00-0031588","S.Diggs","WR","BUF",1,13,16
"16201","00-0031051","J.Brown","WR","BUF",1,4,9
"16202","00-0031588","S.Diggs","WR","BUF",0,0,16
"16203","00-0036158","J.Dobbins","RB","BAL",0,0,15
"16204","00-0031588","S.Diggs","WR","BUF",1,16,16
"16205","00-0031051","J.Brown","WR","BUF",0,0,9
"16206","00-0035250","D.Singletary","RB","BUF",1,1,16
"16207","00-0036196","G.Davis","WR","BUF",0,0,16
"16208","00-0031588","S.Diggs","WR","BUF",0,0,16
"16209","00-0031051","J.Brown","WR","BUF",1,11,9
"16210","00-0031051","J.Brown","WR","BUF",1,21,9
"16211","00-0036196","G.Davis","WR","BUF",0,0,16
"16212","00-0035250","D.Singletary","RB","BUF",1,2,16
"16213","00-0036158","J.Dobbins","RB","BAL",1,31,15
"16214","00-0034753","M.Andrews","TE","BAL",0,0,14
"16215","00-0034753","M.Andrews","TE","BAL",0,0,14
"16216","00-0031588","S.Diggs","WR","BUF",1,11,16
"16217","00-0031051","J.Brown","WR","BUF",1,10,9
"16218","00-0036196","G.Davis","WR","BUF",0,0,16
"16219","00-0031051","J.Brown","WR","BUF",1,2,9
"16220","00-0035662","M.Brown","WR","BAL",1,21,16
"16221","00-0034753","M.Andrews","TE","BAL",0,0,14
"16222","00-0035662","M.Brown","WR","BAL",0,0,16
"16223","00-0035689","D.Knox","TE","BUF",1,4,12
"16224","00-0031588","S.Diggs","WR","BUF",1,19,16
"16225","00-0029000","C.Beasley","WR","BUF",0,0,15
"16226","00-0031051","J.Brown","WR","BUF",1,6,9
"16227","00-0029000","C.Beasley","WR","BUF",0,0,15
"16228","00-0034753","M.Andrews","TE","BAL",1,8,14
"16229","00-0035662","M.Brown","WR","BAL",1,30,16
"16230","00-0034753","M.Andrews","TE","BAL",1,5,14
"16231","00-0035703","M.Boykin","WR","BAL",0,0,16
"16232","00-0035703","M.Boykin","WR","BAL",1,5,16
"16233","00-0035689","D.Knox","TE","BUF",1,14,12
"16234","00-0031588","S.Diggs","WR","BUF",1,20,16
"16235","00-0031588","S.Diggs","WR","BUF",0,0,16
"16236","00-0035250","D.Singletary","RB","BUF",1,9,16
"16237","00-0036196","G.Davis","WR","BUF",0,0,16
"16238","00-0031588","S.Diggs","WR","BUF",1,3,16
"16239","00-0035662","M.Brown","WR","BAL",1,7,16
"16240","00-0034753","M.Andrews","TE","BAL",1,14,14
"16241","00-0034753","M.Andrews","TE","BAL",1,1,14
"16242","00-0030663","W.Snead","WR","BAL",1,8,13
"16243","00-0030663","W.Snead","WR","BAL",1,9,13
"16244","00-0035662","M.Brown","WR","BAL",0,0,16
"16245","00-0034753","M.Andrews","TE","BAL",0,0,14
"16246","00-0031051","J.Brown","WR","BUF",1,4,9
"16247","00-0033466","I.McKenzie","WR","BUF",1,7,16
"16248","00-0031051","J.Brown","WR","BUF",0,0,9
"16249","00-0031588","S.Diggs","WR","BUF",1,14,16
"16250","00-0031588","S.Diggs","WR","BUF",1,10,16
"16251","00-0033466","I.McKenzie","WR","BUF",1,1,16
"16252","00-0031051","J.Brown","WR","BUF",0,0,9
"16253","00-0030663","W.Snead","WR","BAL",1,5,13
"16254","00-0034753","M.Andrews","TE","BAL",0,0,14
"16255","00-0030663","W.Snead","WR","BAL",1,2,13
"16256","00-0035662","M.Brown","WR","BAL",0,0,16
"16257","00-0031051","J.Brown","WR","BUF",1,4,9
"16258","00-0035703","M.Boykin","WR","BAL",1,4,16
"16259","00-0036158","J.Dobbins","RB","BAL",1,9,15
"16260","00-0036158","J.Dobbins","RB","BAL",1,11,15
"16261","00-0035662","M.Brown","WR","BAL",1,29,16
"16262","00-0034753","M.Andrews","TE","BAL",0,0,14
"16263","00-0036158","J.Dobbins","RB","BAL",0,0,15
"16264","00-0034753","M.Andrews","TE","BAL",0,0,14
"16265","00-0030506","T.Kelce","TE","KC",1,7,15
"16266","00-0033040","T.Hill","WR","KC",1,26,15
"16267","00-0035140","M.Hardman","WR","KC",1,-1,16
"16268","00-0033885","D.Njoku","TE","CLE",1,27,13
"16269","00-0031382","J.Landry","WR","CLE",0,0,15
"16270","00-0032392","A.Hooper","TE","CLE",0,0,13
"16271","00-0032392","A.Hooper","TE","CLE",1,11,13
"16272","00-0031382","J.Landry","WR","CLE",1,-3,15
"16273","00-0031382","J.Landry","WR","CLE",1,3,15
"16274","00-0035140","M.Hardman","WR","KC",1,42,16
"16275","00-0035140","M.Hardman","WR","KC",1,9,16
"16276","00-0034297","B.Pringle","WR","KC",1,11,13
"16277","00-0030506","T.Kelce","TE","KC",1,20,15
"16278","00-0031382","J.Landry","WR","CLE",1,7,15
"16279","00-0036233","D.Peoples-Jones","WR","CLE",1,23,12
"16280","00-0034791","N.Chubb","RB","CLE",0,0,12
"16281","00-0034791","N.Chubb","RB","CLE",0,0,12
"16282","00-0033040","T.Hill","WR","KC",1,8,15
"16283","00-0030506","T.Kelce","TE","KC",1,14,15
"16284","00-0035140","M.Hardman","WR","KC",1,8,16
"16285","00-0030506","T.Kelce","TE","KC",0,0,15
"16286","00-0033040","T.Hill","WR","KC",1,15,15
"16287","00-0034297","B.Pringle","WR","KC",0,0,13
"16288","00-0033040","T.Hill","WR","KC",0,0,15
"16289","00-0036232","H.Bryant","TE","CLE",0,0,15
"16290","00-0034791","N.Chubb","RB","CLE",1,0,12
"16291","00-0033885","D.Njoku","TE","CLE",1,26,13
"16292","00-0033885","D.Njoku","TE","CLE",0,0,13
"16293","00-0032977","R.Higgins","WR","CLE",1,23,13
"16294","00-0032977","R.Higgins","WR","CLE",1,25,13
"16295","00-0030506","T.Kelce","TE","KC",1,9,15
"16296","00-0033040","T.Hill","WR","KC",0,0,15
"16297","00-0034297","B.Pringle","WR","KC",1,3,13
"16298","00-0033040","T.Hill","WR","KC",1,13,15
"16299","00-0030506","T.Kelce","TE","KC",1,22,15
"16300","00-0033040","T.Hill","WR","KC",1,16,15
"16301","00-0032977","R.Higgins","WR","CLE",0,0,13
"16302","00-0034791","N.Chubb","RB","CLE",0,0,12
"16303","00-0031382","J.Landry","WR","CLE",0,0,15
"16304","00-0032977","R.Higgins","WR","CLE",1,18,13
"16305","00-0031382","J.Landry","WR","CLE",1,0,15
"16306","00-0031382","J.Landry","WR","CLE",1,4,15
"16307","00-0030506","T.Kelce","TE","KC",0,0,15
"16308","00-0032775","D.Robinson","WR","KC",1,14,16
"16309","00-0030506","T.Kelce","TE","KC",1,8,15
"16310","00-0032775","D.Robinson","WR","KC",0,0,16
"16311","00-0030506","T.Kelce","TE","KC",1,5,15
"16312","00-0033885","D.Njoku","TE","CLE",1,2,13
"16313","00-0031382","J.Landry","WR","CLE",1,6,15
"16314","00-0032977","R.Higgins","WR","CLE",1,17,13
"16315","00-0033885","D.Njoku","TE","CLE",1,4,13
"16316","00-0031382","J.Landry","WR","CLE",0,0,15
"16317","00-0031382","J.Landry","WR","CLE",1,3,15
"16318","00-0032392","A.Hooper","TE","CLE",1,5,13
"16319","00-0032977","R.Higgins","WR","CLE",0,0,13
"16320","00-0033040","T.Hill","WR","KC",1,23,15
"16321","00-0030506","T.Kelce","TE","KC",1,24,15
"16322","00-0032775","D.Robinson","WR","KC",0,0,16
"16323","00-0034791","N.Chubb","RB","CLE",1,4,12
"16324","00-0032977","R.Higgins","WR","CLE",1,5,13
"16325","00-0033923","K.Hunt","RB","CLE",1,2,16
"16326","00-0033040","T.Hill","WR","KC",1,4,15
"16327","00-0033040","T.Hill","WR","KC",1,5,15
"16328","00-0033110","T.Higbee","TE","LA",1,1,15
"16329","00-0030431","R.Woods","WR","LA",0,0,16
"16330","00-0031381","D.Adams","WR","GB",1,8,14
"16331","00-0034272","M.Valdes-Scantling","WR","GB",1,12,16
"16332","00-0034279","E.St. Brown","WR","GB",0,0,12
"16333","00-0034279","E.St. Brown","WR","GB",1,27,12
"16334","00-0034272","M.Valdes-Scantling","WR","GB",0,0,16
"16335","00-0034521","A.Lazard","WR","GB",0,0,10
"16336","00-0030431","R.Woods","WR","LA",1,3,16
"16337","00-0033943","J.Reynolds","WR","LA",1,28,16
"16338","00-0030431","R.Woods","WR","LA",1,19,16
"16339","00-0033757","R.Tonyan","TE","GB",1,9,16
"16340","00-0033757","R.Tonyan","TE","GB",1,6,16
"16341","00-0031381","D.Adams","WR","GB",0,0,14
"16342","00-0034521","A.Lazard","WR","GB",1,8,10
"16343","00-0031381","D.Adams","WR","GB",1,1,14
"16344","00-0031381","D.Adams","WR","GB",1,1,14
"16345","00-0033293","A.Jones","RB","GB",1,14,14
"16346","00-0034272","M.Valdes-Scantling","WR","GB",1,11,16
"16347","00-0034272","M.Valdes-Scantling","WR","GB",1,6,16
"16348","00-0031381","D.Adams","WR","GB",1,12,14
"16349","00-0033943","J.Reynolds","WR","LA",1,21,16
"16350","00-0030431","R.Woods","WR","LA",1,5,16
"16351","00-0036414","C.Akers","RB","LA",1,6,13
"16352","00-0031381","D.Adams","WR","GB",1,21,14
"16353","00-0033757","R.Tonyan","TE","GB",1,33,16
"16354","00-0034521","A.Lazard","WR","GB",0,0,10
"16355","00-0034272","M.Valdes-Scantling","WR","GB",0,0,16
"16356","00-0034521","A.Lazard","WR","GB",0,0,10
"16357","00-0034272","M.Valdes-Scantling","WR","GB",0,0,16
"16358","00-0034521","A.Lazard","WR","GB",1,21,10
"16359","00-0034521","A.Lazard","WR","GB",0,0,10
"16360","00-0034272","M.Valdes-Scantling","WR","GB",0,0,16
"16361","00-0030431","R.Woods","WR","LA",1,6,16
"16362","00-0033943","J.Reynolds","WR","LA",1,16,16
"16363","00-0033110","T.Higbee","TE","LA",1,4,15
"16364","00-0030431","R.Woods","WR","LA",1,5,16
"16365","00-0034521","A.Lazard","WR","GB",1,9,10
"16366","00-0031381","D.Adams","WR","GB",1,7,14
"16367","00-0031381","D.Adams","WR","GB",1,4,14
"16368","00-0033293","A.Jones","RB","GB",0,0,14
"16369","00-0030431","R.Woods","WR","LA",1,5,16
"16370","00-0033943","J.Reynolds","WR","LA",0,0,16
"16371","00-0034272","M.Valdes-Scantling","WR","GB",1,4,16
"16372","00-0031381","D.Adams","WR","GB",1,4,14
"16373","00-0034521","A.Lazard","WR","GB",1,58,10
"16374","00-0030431","R.Woods","WR","LA",1,8,16
"16375","00-0033895","G.Everett","TE","LA",0,0,16
"16376","00-0030431","R.Woods","WR","LA",0,0,16
"16377","00-0030431","R.Woods","WR","LA",1,-3,16
"16378","00-0033757","R.Tonyan","TE","GB",1,12,16
"16379","00-0031381","D.Adams","WR","GB",1,8,14
"16380","00-0031273","C.Brate","TE","TB",1,5,16
"16381","00-0027656","R.Gronkowski","TE","TB",0,0,16
"16382","00-0027685","E.Sanders","WR","NO",1,7,14
"16383","00-0036219","M.Callaway","WR","NO",0,0,11
"16384","00-0032765","M.Thomas","WR","NO",0,0,7
"16385","00-0031273","C.Brate","TE","TB",0,0,16
"16386","00-0027685","E.Sanders","WR","NO",0,0,14
"16387","00-0035215","D.Harris","WR","NO",1,-1,9
"16388","00-0034765","T.Smith","WR","NO",1,13,14
"16389","00-0027061","J.Cook","TE","NO",1,4,15
"16390","00-0027061","J.Cook","TE","NO",0,0,15
"16391","00-0034816","R.Jones","RB","TB",0,0,14
"16392","00-0031408","M.Evans","WR","TB",0,0,16
"16393","00-0027793","A.Brown","WR","TB",0,0,8
"16394","00-0033921","C.Godwin","WR","TB",1,11,12
"16395","00-0031273","C.Brate","TE","TB",1,16,16
"16396","00-0027656","R.Gronkowski","TE","TB",0,0,16
"16397","00-0032765","M.Thomas","WR","NO",0,0,7
"16398","00-0031408","M.Evans","WR","TB",1,3,16
"16399","00-0032765","M.Thomas","WR","NO",0,0,7
"16400","00-0027061","J.Cook","TE","NO",1,4,15
"16401","00-0033906","A.Kamara","RB","NO",1,4,15
"16402","00-0034765","T.Smith","WR","NO",1,56,14
"16403","00-0027793","A.Brown","WR","TB",0,0,8
"16404","00-0027685","E.Sanders","WR","NO",1,10,14
"16405","00-0027685","E.Sanders","WR","NO",1,16,14
"16406","00-0030216","J.Hill","TE","NO",1,-3,14
"16407","00-0033906","A.Kamara","RB","NO",1,9,15
"16408","00-0033856","L.Fournette","RB","TB",0,0,13
"16409","00-0033856","L.Fournette","RB","TB",1,8,13
"16410","00-0033921","C.Godwin","WR","TB",1,8,12
"16411","00-0033856","L.Fournette","RB","TB",1,14,13
"16412","00-0033921","C.Godwin","WR","TB",0,0,12
"16413","00-0033856","L.Fournette","RB","TB",1,8,13
"16414","00-0027793","A.Brown","WR","TB",1,10,8
"16415","00-0027656","R.Gronkowski","TE","TB",0,0,16
"16416","00-0033921","C.Godwin","WR","TB",0,0,12
"16417","00-0031273","C.Brate","TE","TB",1,10,16
"16418","00-0033906","A.Kamara","RB","NO",1,7,15
"16419","00-0032200","T.Montgomery","RB","NO",1,13,6
"16420","00-0032765","M.Thomas","WR","NO",0,0,7
"16421","00-0034765","T.Smith","WR","NO",1,16,14
"16422","00-0033856","L.Fournette","RB","TB",1,8,13
"16423","00-0033921","C.Godwin","WR","TB",1,2,12
"16424","00-0033921","C.Godwin","WR","TB",0,0,12
"16425","00-0027685","E.Sanders","WR","NO",1,0,14
"16426","00-0027685","E.Sanders","WR","NO",0,0,14
"16427","00-0027685","E.Sanders","WR","NO",1,8,14
"16428","00-0027061","J.Cook","TE","NO",1,8,15
"16429","00-0031273","C.Brate","TE","TB",1,19,16
"16430","00-0031408","M.Evans","WR","TB",0,0,16
"16431","00-0033856","L.Fournette","RB","TB",1,6,13
"16432","00-0036219","M.Callaway","WR","NO",0,0,11
"16433","00-0027061","J.Cook","TE","NO",1,6,15
"16434","00-0027685","E.Sanders","WR","NO",0,0,14
"16435","00-0033906","A.Kamara","RB","NO",0,0,15
"16436","00-0036427","T.Johnson","WR","TB",1,15,14
"16437","00-0035298","S.Miller","WR","TB",1,29,16
"16438","00-0027656","R.Gronkowski","TE","TB",0,0,16
"16439","00-0035298","S.Miller","WR","TB",0,0,16
"16440","00-0027685","E.Sanders","WR","NO",1,7,14
"16441","00-0033906","A.Kamara","RB","NO",0,0,15
"16442","00-0027656","R.Gronkowski","TE","TB",1,14,16
"16443","00-0033906","A.Kamara","RB","NO",0,0,15
"16444","00-0027061","J.Cook","TE","NO",1,6,15
"16445","00-0027061","J.Cook","TE","NO",0,0,15
"16446","00-0033921","C.Godwin","WR","TB",1,13,12
"16447","00-0029000","C.Beasley","WR","BUF",1,17,15
"16448","00-0029000","C.Beasley","WR","BUF",0,0,15
"16449","00-0031588","S.Diggs","WR","BUF",1,6,16
"16450","00-0035689","D.Knox","TE","BUF",1,8,12
"16451","00-0029000","C.Beasley","WR","BUF",0,0,15
"16452","00-0030506","T.Kelce","TE","KC",1,1,15
"16453","00-0033040","T.Hill","WR","KC",0,0,15
"16454","00-0031588","S.Diggs","WR","BUF",0,0,16
"16455","00-0035689","D.Knox","TE","BUF",1,3,12
"16456","00-0030506","T.Kelce","TE","KC",1,9,15
"16457","00-0035140","M.Hardman","WR","KC",1,1,16
"16458","00-0030506","T.Kelce","TE","KC",1,11,15
"16459","00-0030506","T.Kelce","TE","KC",0,0,15
"16460","00-0033040","T.Hill","WR","KC",1,11,15
"16461","00-0030506","T.Kelce","TE","KC",1,16,15
"16462","00-0036360","C.Edwards-Helaire","RB","KC",0,0,13
"16463","00-0034297","B.Pringle","WR","KC",1,11,13
"16464","00-0033040","T.Hill","WR","KC",1,8,15
"16465","00-0030506","T.Kelce","TE","KC",1,3,15
"16466","00-0030506","T.Kelce","TE","KC",0,0,15
"16467","00-0035140","M.Hardman","WR","KC",1,3,16
"16468","00-0035250","D.Singletary","RB","BUF",1,2,16
"16469","00-0031588","S.Diggs","WR","BUF",1,6,16
"16470","00-0035250","D.Singletary","RB","BUF",0,0,16
"16471","00-0034297","B.Pringle","WR","KC",1,5,13
"16472","00-0030506","T.Kelce","TE","KC",1,15,15
"16473","00-0031051","J.Brown","WR","BUF",0,0,9
"16474","00-0031588","S.Diggs","WR","BUF",0,0,16
"16475","00-0034297","B.Pringle","WR","KC",0,0,13
"16476","00-0030506","T.Kelce","TE","KC",1,9,15
"16477","00-0034192","N.Keizer","TE","KC",0,0,16
"16478","00-0030506","T.Kelce","TE","KC",1,11,15
"16479","00-0033040","T.Hill","WR","KC",1,33,15
